id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3933,KTVC,medium_airport,Cherry Capital Airport,44.74140167,-85.5821991,624,NA,US,US-MI,Traverse City,yes,KTVC,TVC,TVC,,https://en.wikipedia.org/wiki/Cherry_Capital_Airport,
3934,KTVL,medium_airport,Lake Tahoe Airport,38.89390182,-119.9950027,6264,NA,US,US-CA,South Lake Tahoe,no,KTVL,TVL,TVL,,https://en.wikipedia.org/wiki/Lake_Tahoe_Airport,
3935,KTWF,medium_airport,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154,NA,US,US-ID,Twin Falls,yes,KTWF,TWF,TWF,,https://en.wikipedia.org/wiki/Magic_Valley_Regional_Airport,
3936,KTXK,medium_airport,Texarkana Regional Airport (Webb Field),33.453701,-93.990997,390,NA,US,US-AR,Texarkana,yes,KTXK,TXK,TXK,,https://en.wikipedia.org/wiki/Texarkana_Regional_Airport,
3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.35409927,-95.40239716,544,NA,US,US-TX,Tyler,yes,KTYR,TYR,TYR,,https://en.wikipedia.org/wiki/Tyler_Pounds_Regional_Airport,
3938,KTYS,medium_airport,McGhee Tyson Airport,35.811001,-83.994003,981,NA,US,US-TN,Alcoa,yes,KTYS,TYS,TYS,,https://en.wikipedia.org/wiki/McGhee_Tyson_Airport,Knoxville
21261,KU42,medium_airport,South Valley Regional Airport,40.619499,-111.992996,4607,NA,US,US-UT,Salt Lake City,no,,,U42,,https://en.wikipedia.org/wiki/Salt_Lake_City_Municipal_2_Airport,
21280,KUAO,medium_airport,Aurora State Airport,45.24710083,-122.7699966,200,NA,US,US-OR,Aurora,no,KUAO,,UAO,,https://en.wikipedia.org/wiki/Aurora_State_Airport,
3940,KUIN,medium_airport,Quincy Regional Baldwin Field,39.94269943,-91.19460297,768,NA,US,US-IL,Quincy,yes,KUIN,UIN,UIN,,https://en.wikipedia.org/wiki/Quincy_Regional_Airport,
3941,KUKI,medium_airport,Ukiah Municipal Airport,39.125999,-123.200996,614,NA,US,US-CA,Ukiah,no,KUKI,UKI,UKI,http://www.cityofukiah.com/ukiah-airport/,https://en.wikipedia.org/wiki/Ukiah_Municipal_Airport,
21300,KUNV,medium_airport,University Park Airport,40.849374,-77.84852,1239,NA,US,US-PA,State College,yes,KUNV,SCE,UNV,http://universityparkairport.com/,https://en.wikipedia.org/wiki/University_Park_Airport,
3942,KUOX,medium_airport,University Oxford Airport,34.38430023,-89.53679657,452,NA,US,US-MS,Oxford,no,KUOX,UOX,UOX,http://airport.olemiss.edu/,https://en.wikipedia.org/wiki/University-Oxford_Airport,
21304,KUTS,medium_airport,Huntsville Regional Airport,30.74690056,-95.58719635,363,NA,US,US-TX,Huntsville,no,KUTS,HTV,UTS,,https://en.wikipedia.org/wiki/Huntsville_Regional_Airport,"T39, Bruce Brothers Huntsville Regional Airport, Huntsville Municipal Airport"
3943,KVAD,medium_airport,Moody Air Force Base,30.96780014,-83.19300079,233,NA,US,US-GA,Valdosta,no,KVAD,VAD,VAD,http://www.moody.af.mil/,https://en.wikipedia.org/wiki/Moody_Air_Force_Base,
3944,KVBG,medium_airport,Vandenberg Space Force Base,34.737301,-120.584,369,NA,US,US-CA,Lompoc,no,KVBG,VBG,VBG,,https://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base,
3945,KVCT,medium_airport,Victoria Regional Airport,28.8526001,-96.91850281,115,NA,US,US-TX,Victoria,yes,KVCT,VCT,VCT,,https://en.wikipedia.org/wiki/Victoria_Regional_Airport,
21318,KVEL,medium_airport,Vernal Regional Airport,40.440899,-109.510002,5278,NA,US,US-UT,Vernal,yes,KVEL,VEL,VEL,,https://en.wikipedia.org/wiki/Vernal_Airport,
21321,KVGT,medium_airport,North Las Vegas Metropolitan International Airport,36.210701,-115.194,2205,NA,US,US-NV,Las Vegas,no,KVGT,VGT,VGT,http://www.vgt.aero/index.html,https://en.wikipedia.org/wiki/North_Las_Vegas_Airport,"Northtown Airport, Las Vegas North Air Terminal"
21325,KVIS,medium_airport,Visalia Municipal Airport,36.318699,-119.392998,295,NA,US,US-CA,Visalia,no,KVIS,VIS,VIS,,https://en.wikipedia.org/wiki/Visalia_Municipal_Airport,
3946,KVLD,medium_airport,Valdosta Regional Airport,30.78249931,-83.27670288,203,NA,US,US-GA,Valdosta,yes,KVLD,VLD,VLD,,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport,
21333,KVNY,medium_airport,Van Nuys Airport,34.20980072,-118.4899979,802,NA,US,US-CA,Van Nuys,no,KVNY,VNY,VNY,,https://en.wikipedia.org/wiki/Van_Nuys_Airport,
3947,KVOK,medium_airport,Volk Field,43.93899918,-90.25340271,912,NA,US,US-WI,Camp Douglas,no,KVOK,VOK,VOK,http://www.volkfield.ang.af.mil/,https://en.wikipedia.org/wiki/Volk_Field_Air_National_Guard_Base,"Camp Williams,"
3948,KVPS,medium_airport,Destin-Fort Walton Beach Airport,30.4832,-86.525398,87,NA,US,US-FL,Valparaiso,yes,KVPS,VPS,VPS,http://www.flyvps.com/,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport,Eglin AFB
3949,KVPZ,medium_airport,Porter County Municipal Airport,41.45399857,-87.00710297,770,NA,US,US-IN,Valparaiso,no,KVPZ,VPZ,VPZ,http://www.vpz.org/,https://en.wikipedia.org/wiki/Porter_County_Municipal_Airport,
3950,KVRB,medium_airport,Vero Beach Regional Airport,27.6556,-80.417901,24,NA,US,US-FL,Vero Beach,no,KVRB,VRB,VRB,http://verobeachairport.org/,https://en.wikipedia.org/wiki/Vero_Beach_Municipal_Airport,Vero Beach Municipal
21339,KVTN,medium_airport,Miller Field,42.856211,-100.549192,2596,NA,US,US-NE,Valentine,no,KVTN,VTN,VTN,,https://en.wikipedia.org/wiki/Miller_Field_(airport),Valentine Municipal Airport
21358,KW63,medium_airport,Lake Country Regional Airport,36.59579849,-78.56009674,421,NA,US,US-VA,Clarksville,no,KW63,,W63,,,
21375,KWJF,medium_airport,General William J Fox Airfield,34.7411,-118.219002,2351,NA,US,US-CA,Lancaster,no,KWJF,WJF,WJF,,https://en.wikipedia.org/wiki/General_William_J._Fox_Airfield,
21379,KWMC,medium_airport,Winnemucca Municipal Airport,40.89659882,-117.8059998,4308,NA,US,US-NV,Winnemucca,no,KWMC,WMC,WMC,,https://en.wikipedia.org/wiki/Winnemucca_Municipal_Airport,
3951,KWRB,medium_airport,Robins Air Force Base,32.640099,-83.591904,294,NA,US,US-GA,Warner Robins,no,KWRB,WRB,WRB,http://www.robins.af.mil/,https://en.wikipedia.org/wiki/Robins_Air_Force_Base,
3952,KWRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,131,NA,US,US-NJ,Wrightstown,no,KWRI,WRI,WRI,http://www.mcguire.af.mil/,https://en.wikipedia.org/wiki/McGuire_Air_Force_Base,
3953,KWRL,medium_airport,Worland Municipal Airport,43.965698,-107.950996,4227,NA,US,US-WY,Worland,no,KWRL,WRL,WRL,,https://en.wikipedia.org/wiki/Worland_Municipal_Airport,
3954,KWWD,medium_airport,Cape May County Airport,39.00849915,-74.90830231,23,NA,US,US-NJ,Wildwood,no,KWWD,WWD,WWD,,https://en.wikipedia.org/wiki/Cape_May_Airport,
21386,KWWR,medium_airport,West Woodward Airport,36.438,-99.5226667,2189,NA,US,US-OK,Woodward,no,KWWR,WWR,WWR,http://www.cityofwoodward.com/airport-89/,https://en.wikipedia.org/wiki/West_Woodward_Airport,
3955,KWYS,medium_airport,Yellowstone Airport,44.68840027,-111.1179962,6649,NA,US,US-MT,West Yellowstone,no,KWYS,WYS,WYS,,https://en.wikipedia.org/wiki/Yellowstone_Airport,
3956,KXMR,medium_airport,Cape Canaveral SFS Skid Strip,28.4676,-80.566597,10,NA,US,US-FL,Cocoa Beach,no,KXMR,,XMR,,https://en.wikipedia.org/wiki/Cape_Canaveral_AFS_Skid_Strip,
21410,KXNA,medium_airport,Northwest Arkansas Regional Airport,36.281898,-94.306801,1287,NA,US,US-AR,Fayetteville/Springdale/Rogers,yes,KXNA,XNA,XNA,http://www.flyxna.com/,https://en.wikipedia.org/wiki/Northwest_Arkansas_Regional_Airport,"Bentonville, Rogers"
28148,KXTA,medium_airport,Homey (Area 51) Airport,37.23500061,-115.810997,4462,NA,US,US-NV,Groom Lake,no,KXTA,,,,https://en.wikipedia.org/wiki/Area_51,"Dreamland, Paradise Ranch, Home Base, Watertown Strip"
3957,KYIP,medium_airport,Willow Run Airport,42.23789978,-83.53040314,716,NA,US,US-MI,Detroit,no,KYIP,YIP,YIP,,https://en.wikipedia.org/wiki/Willow_Run_Airport,DTT
3958,KYKM,medium_airport,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099,NA,US,US-WA,Yakima,yes,KYKM,YKM,YKM,,https://en.wikipedia.org/wiki/Yakima_Air_Terminal,
3959,KYKN,medium_airport,Chan Gurney Municipal Airport,42.91669846,-97.3859024,1306,NA,US,US-SD,Yankton,no,KYKN,YKN,YKN,http://www.cityofyankton.org/publicworks/airport/,https://en.wikipedia.org/wiki/Chan_Gurney_Municipal_Airport,
3960,KYNG,medium_airport,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192,NA,US,US-OH,Youngstown/Warren,no,KYNG,YNG,YNG,,https://en.wikipedia.org/wiki/Youngstown-Warren_Regional_Airport,
3967,KZZV,medium_airport,Zanesville Municipal Airport,39.94440079,-81.89209747,900,NA,US,US-OH,Zanesville,no,KZZV,ZZV,ZZV,,https://en.wikipedia.org/wiki/Zanesville_Municipal_Airport,
5336,PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,242,NA,US,US-AK,Palmer,no,PAAQ,PAQ,PAQ,,https://en.wikipedia.org/wiki/Palmer_Municipal_Airport,"Palmer Muni, Palmer Buddy Woods Municipal"
5337,PABA,medium_airport,Barter Island Long Range Radar Station Airport,70.134003,-143.582001,2,NA,US,US-AK,Barter Island,no,PABA,BTI,BTI,,https://en.wikipedia.org/wiki/Barter_Island_LRRS_Airport,
5338,PABE,medium_airport,Bethel Airport,60.77980042,-161.8379974,126,NA,US,US-AK,Bethel,yes,PABE,BET,BET,,https://en.wikipedia.org/wiki/Bethel_Airport,
5339,PABI,medium_airport,Allen Army Airfield,63.99449921,-145.7220001,1291,NA,US,US-AK,Delta Junction Ft Greely,no,PABI,BIG,BIG,,https://en.wikipedia.org/wiki/Allen_Army_Airfield00000000000000,Big Delta Army Airfield
5340,PABL,medium_airport,Buckland Airport,65.981598,-161.149002,31,NA,US,US-AK,Buckland,no,PABL,BKC,BVK,,https://en.wikipedia.org/wiki/Buckland_Airport,7K5
5342,PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,44,NA,US,US-AK,UtqiaÄ¡vik,yes,PABR,BRW,BRW,,https://en.wikipedia.org/wiki/Wiley_Post-Will_Rogers_Memorial_Airport,Barrow
5343,PABT,medium_airport,Bettles Airport,66.91390228,-151.529007,647,NA,US,US-AK,Bettles,no,PABT,BTT,BTT,,https://en.wikipedia.org/wiki/Bettles_Airport,
5344,PABV,medium_airport,Birchwood Airport,61.41650009,-149.5070038,83,NA,US,US-AK,Birchwood,no,PABV,,BCV,,,
5345,PACD,medium_airport,Cold Bay Airport,55.2061,-162.725006,96,NA,US,US-AK,Cold Bay,no,PACD,CDB,CDB,,https://en.wikipedia.org/wiki/Cold_Bay_Airport,
5346,PACL,medium_airport,Clear Airport,64.299738,-149.117432,552,NA,US,US-AK,Clear,no,PACL,,Z84,,https://en.wikipedia.org/wiki/Clear_Airport,
5347,PACM,medium_airport,Scammon Bay Airport,61.84529877,-165.5709991,14,NA,US,US-AK,Scammon Bay,no,PACM,SCM,SCM,,,
5348,PACV,medium_airport,Merle K (Mudhole) Smith Airport,60.491798,-145.477997,54,NA,US,US-AK,Cordova,yes,PACV,CDV,CDV,,https://en.wikipedia.org/wiki/Merle_K._(Mudhole)_Smith_Airport,Cordova Mile 13
5349,PACZ,medium_airport,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,464,NA,US,US-AK,Cape Romanzof,no,PACZ,CZF,CZF,,https://en.wikipedia.org/wiki/Cape_Romanzof_LRRS_Airport,
5350,PADE,medium_airport,Deering Airport,66.069603,-162.766006,21,NA,US,US-AK,Deering,no,PADE,DRG,DEE,,https://en.wikipedia.org/wiki/Deering_Airport,0Z0
16092,PADK,medium_airport,Adak Airport,51.883564,-176.642783,18,NA,US,US-AK,Adak,yes,PADK,ADK,ADK,,https://en.wikipedia.org/wiki/Adak_Airport,
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81,NA,US,US-AK,Dillingham,yes,PADL,DLG,DLG,,https://en.wikipedia.org/wiki/Dillingham_Airport,
5352,PADM,medium_airport,Marshall Don Hunter Sr Airport,61.86429977,-162.026001,103,NA,US,US-AK,Marshall,yes,PADM,MLL,MDM,,https://en.wikipedia.org/wiki/Marshall_Don_Hunter_Sr._Airport,3A5
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78,NA,US,US-AK,Kodiak,yes,PADQ,ADQ,ADQ,,https://en.wikipedia.org/wiki/Kodiak_Airport,
5354,PADU,medium_airport,Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,22,NA,US,US-AK,Unalaska,yes,PADU,DUT,DUT,,https://en.wikipedia.org/wiki/Unalaska_Airport,"Dutch Harbor, Unalaska"
5355,PAED,medium_airport,Elmendorf Air Force Base,61.251709,-149.807097,212,NA,US,US-AK,Anchorage,no,PAED,EDF,EDF,,https://en.wikipedia.org/wiki/Elmendorf_Air_Force_Base,
5356,PAEH,medium_airport,Cape Newenham LRRS Airport,58.64640045,-162.0630035,541,NA,US,US-AK,Cape Newenham,no,PAEH,EHM,EHM,,https://en.wikipedia.org/wiki/Cape_Newenham_LRRS_Airport,
5357,PAEI,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,547,NA,US,US-AK,Fairbanks,no,PAEI,EIL,EIL,,https://en.wikipedia.org/wiki/Eielson_Air_Force_Base,
5358,PAEM,medium_airport,Emmonak Airport,62.78609848,-164.4909973,13,NA,US,US-AK,Emmonak,yes,PAEM,EMK,ENM,,https://en.wikipedia.org/wiki/Emmonak_Airport,
5359,PAEN,medium_airport,Kenai Municipal Airport,60.57310104,-151.2449951,99,NA,US,US-AK,Kenai,no,PAEN,ENA,ENA,,https://en.wikipedia.org/wiki/Kenai_Municipal_Airport,
5360,PAFA,large_airport,Fairbanks International Airport,64.81510162,-147.8560028,439,NA,US,US-AK,Fairbanks,yes,PAFA,FAI,FAI,,https://en.wikipedia.org/wiki/Fairbanks_International_Airport,
5361,PAFB,medium_airport,Ladd Army Airfield,64.837502,-147.613998,454,NA,US,US-AK,Fairbanks,no,PAFB,FBK,FBK,,https://en.wikipedia.org/wiki/Ladd_Army_Airfield,Fort Wainwright
5362,PAFE,medium_airport,Kake Airport,56.961312,-133.910202,172,NA,US,US-AK,Kake,no,PAFE,,AFE,,https://en.wikipedia.org/wiki/Kake_Airport,K23
5363,PAFM,medium_airport,Ambler Airport,67.107043,-157.854308,334,NA,US,US-AK,Ambler,no,PAFM,ABL,AFM,,https://en.wikipedia.org/wiki/Ambler_Airport,Z60
5365,PAGA,medium_airport,Edward G. Pitka Sr Airport,64.73619843,-156.9369965,153,NA,US,US-AK,Galena,no,PAGA,GAL,GAL,,https://en.wikipedia.org/wiki/Edward_G._Pitka_Sr._Airport,
5367,PAGK,medium_airport,Gulkana Airport,62.155859,-145.454662,1586,NA,US,US-AK,Gulkana,no,PAGK,GKN,GKN,,https://en.wikipedia.org/wiki/Gulkana_Airport,
5368,PAGM,medium_airport,Gambell Airport,63.76679993,-171.7330017,27,NA,US,US-AK,Gambell,no,PAGM,GAM,GAM,,https://en.wikipedia.org/wiki/Gambell_Airport,
5369,PAGS,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,NA,US,US-AK,Gustavus,yes,PAGS,GST,GST,,https://en.wikipedia.org/wiki/Gustavus_Airport,
17619,PAHC,medium_airport,Holy Cross Airport,62.18830109,-159.7749939,70,NA,US,US-AK,Holy Cross,yes,PAHC,HCR,HCA,,https://en.wikipedia.org/wiki/Holy_Cross_Airport,4Z4
5370,PAHL,medium_airport,Huslia Airport,65.69789886,-156.3509979,220,NA,US,US-AK,Huslia,no,PAHL,HSL,HLA,,https://en.wikipedia.org/wiki/Huslia_Airport,
5372,PAHN,medium_airport,Haines Airport,59.24380112,-135.5240021,15,NA,US,US-AK,Haines,yes,PAHN,HNS,HNS,,https://en.wikipedia.org/wiki/Haines_Airport,
5373,PAHO,medium_airport,Homer Airport,59.64559937,-151.477005,84,NA,US,US-AK,Homer,no,PAHO,HOM,HOM,,https://en.wikipedia.org/wiki/Homer_Airport,
5374,PAHP,medium_airport,Hooper Bay Airport,61.52389908,-166.1470032,13,NA,US,US-AK,Hooper Bay,no,PAHP,HPB,HPB,,https://en.wikipedia.org/wiki/Hooper_Bay_Airport,
5375,PAII,medium_airport,Egegik Airport,58.184386,-157.374873,92,NA,US,US-AK,Egegik,yes,PAII,EGX,EII,,https://en.wikipedia.org/wiki/Egegik_Airport,
5376,PAIK,medium_airport,Bob Baker Memorial Airport,66.97599792,-160.4369965,166,NA,US,US-AK,Kiana,no,PAIK,IAN,IAN,,https://en.wikipedia.org/wiki/Bob_Baker_Memorial_Airport,
5377,PAIL,medium_airport,Iliamna Airport,59.75439835,-154.9109955,192,NA,US,US-AK,Iliamna,no,PAIL,ILI,ILI,,https://en.wikipedia.org/wiki/Iliamna_Airport,
5378,PAIM,medium_airport,Indian Mountain LRRS Airport,65.99279785,-153.7039948,1273,NA,US,US-AK,Utopia Creek,no,PAIM,UTO,UTO,,https://en.wikipedia.org/wiki/Indian_Mountain_LRRS_Airport,
5379,PAJN,medium_airport,Juneau International Airport,58.35499954,-134.576004,21,NA,US,US-AK,Juneau,yes,PAJN,JNU,JNU,,https://en.wikipedia.org/wiki/Juneau_International_Airport,
5380,PAKN,medium_airport,King Salmon Airport,58.677845,-156.651965,73,NA,US,US-AK,King Salmon,yes,PAKN,AKN,AKN,,https://en.wikipedia.org/wiki/King_Salmon_Airport,Naknek Air Force Base
5381,PAKP,medium_airport,Anaktuvuk Pass Airport,68.13359833,-151.7429962,2102,NA,US,US-AK,Anaktuvuk Pass,no,PAKP,AKP,AKP,,https://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport,
5382,PAKT,medium_airport,Ketchikan International Airport,55.35559845,-131.7140045,89,NA,US,US-AK,Ketchikan,yes,PAKT,KTN,KTN,,https://en.wikipedia.org/wiki/Ketchikan_International_Airport,
5383,PAKW,medium_airport,Klawock Airport,55.579201,-133.076004,80,NA,US,US-AK,Klawock,no,PAKW,KLW,AKW,,https://en.wikipedia.org/wiki/Klawock_Airport,9Z1
5385,PALU,medium_airport,Cape Lisburne LRRS Airport,68.87509918,-166.1100006,16,NA,US,US-AK,Cape Lisburne,no,PALU,LUR,LUR,,https://en.wikipedia.org/wiki/Cape_Lisburne_LRRS_Airport,
21844,PAMC,medium_airport,McGrath Airport,62.95289993,-155.6060028,341,NA,US,US-AK,McGrath,yes,PAMC,MCG,MCG,,https://en.wikipedia.org/wiki/McGrath_Airport,
5386,PAMR,medium_airport,Merrill Field,61.21350098,-149.8439941,137,NA,US,US-AK,Anchorage,no,PAMR,MRI,MRI,,https://en.wikipedia.org/wiki/Merrill_Field,
5387,PAMY,medium_airport,Mekoryuk Airport,60.37139893,-166.2709961,48,NA,US,US-AK,Mekoryuk,no,PAMY,MYU,MYU,,,
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.1744,-149.996002,152,NA,US,US-AK,Anchorage,yes,PANC,ANC,ANC,,https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,
16291,PANI,medium_airport,Aniak Airport,61.58160019,-159.5429993,88,NA,US,US-AK,Aniak,yes,PANI,ANI,ANI,,https://en.wikipedia.org/wiki/Aniak_Airport,
5390,PANN,medium_airport,Nenana Municipal Airport,64.548772,-149.074516,362,NA,US,US-AK,Nenana,no,PANN,ENN,ENN,,https://en.wikipedia.org/wiki/Nenana_Municipal_Airport,
5391,PANT,medium_airport,Annette Island Airport,55.037026,-131.572695,119,NA,US,US-AK,Metlakatla,yes,PANT,ANN,ANN,,https://en.wikipedia.org/wiki/Annette_Island_Airport,
5392,PANV,medium_airport,Anvik Airport,62.646702,-160.190994,291,NA,US,US-AK,Anvik,yes,PANV,ANV,ANV,,https://en.wikipedia.org/wiki/Anvik_Airport,
5393,PAOM,medium_airport,Nome Airport,64.5121994,-165.4450073,37,NA,US,US-AK,Nome,yes,PAOM,OME,OME,,https://en.wikipedia.org/wiki/Nome_Airport,
5394,PAOR,medium_airport,Northway Airport,62.9612999,-141.9290009,1715,NA,US,US-AK,Northway,no,PAOR,ORT,ORT,,https://en.wikipedia.org/wiki/Northway_Airport,
5395,PAOT,medium_airport,Ralph Wien Memorial Airport,66.88469696,-162.598999,14,NA,US,US-AK,Kotzebue,yes,PAOT,OTZ,OTZ,,https://en.wikipedia.org/wiki/Ralph_Wien_Memorial_Airport,
5396,PAPB,medium_airport,St George Airport,56.577345,-169.663823,125,NA,US,US-AK,St George,yes,PAPB,STG,PBV,,https://en.wikipedia.org/wiki/St._George_Airport_(Alaska),A8L
5397,PAPC,medium_airport,Port Clarence Coast Guard Station,65.25370026,-166.8589935,10,NA,US,US-AK,Port Clarence,no,PAPC,KPC,KPC,,https://en.wikipedia.org/wiki/Port_Clarence_Coast_Guard_Station,
5398,PAPG,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,111,NA,US,US-AK,Petersburg,yes,PAPG,PSG,PSG,,https://en.wikipedia.org/wiki/Petersburg_James_A._Johnson_Airport,
5399,PAPH,medium_airport,Port Heiden Airport,56.959359,-158.62106,95,NA,US,US-AK,Port Heiden,no,PAPH,PTH,PTH,,,
5400,PAPM,medium_airport,Platinum Airport,59.01139832,-161.8200073,15,NA,US,US-AK,Platinum,no,PAPM,PTU,PTU,,,
5401,PAQT,medium_airport,Nuiqsut Airport,70.209999,-151.005998,38,NA,US,US-AK,Nuiqsut,no,PAQT,NUI,AQT,,https://en.wikipedia.org/wiki/Nuiqsut_Airport,10AK
5402,PARC,medium_airport,Arctic Village Airport,68.1147,-145.578995,2092,NA,US,US-AK,Arctic Village,yes,PARC,ARC,ARC,,https://en.wikipedia.org/wiki/Arctic_Village_Airport,
5403,PARY,medium_airport,Ruby Airport,64.72720337,-155.4700012,658,NA,US,US-AK,Ruby,no,PARY,RBY,RBY,,,
5404,PASA,medium_airport,Savoonga Airport,63.686401,-170.492996,53,NA,US,US-AK,Savoonga,no,PASA,SVA,SVA,,https://en.wikipedia.org/wiki/Savoonga_Airport,
5405,PASC,medium_airport,Deadhorse Airport,70.19470215,-148.4649963,65,NA,US,US-AK,Deadhorse,yes,PASC,SCC,SCC,,https://en.wikipedia.org/wiki/Deadhorse_Airport,
5406,PASD,medium_airport,Sand Point Airport,55.31499863,-160.522995,21,NA,US,US-AK,Sand Point,no,PASD,SDP,SDP,,,
5407,PASH,medium_airport,Shishmaref Airport,66.249604,-166.089112,12,NA,US,US-AK,Shishmaref,no,PASH,SHH,SHH,,https://en.wikipedia.org/wiki/Shishmaref_Airport,K09
5408,PASI,medium_airport,Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,21,NA,US,US-AK,Sitka,yes,PASI,SIT,SIT,,https://en.wikipedia.org/wiki/Sitka_Rocky_Gutierrez_Airport,
5409,PASM,medium_airport,St Mary's Airport,62.0605011,-163.302002,312,NA,US,US-AK,St Mary's,no,PASM,KSM,KSM,,https://en.wikipedia.org/wiki/St._Mary's_Airport_(Alaska),
5410,PASN,medium_airport,St Paul Island Airport,57.166311,-170.222555,63,NA,US,US-AK,St Paul Island,yes,PASN,SNP,SNP,,https://en.wikipedia.org/wiki/St._Paul_Island_Airport,Pribilof
5411,PASV,medium_airport,Sparrevohn LRRS Airport,61.09740067,-155.5740051,1585,NA,US,US-AK,Sparrevohn,no,PASV,SVW,SVW,,https://en.wikipedia.org/wiki/Sparrevohn_LRRS_Airport,
5412,PASX,medium_airport,Soldotna Airport,60.474935,-151.038471,113,NA,US,US-AK,Soldotna,no,PASX,SXQ,SXQ,,,
5413,PASY,medium_airport,Eareckson Air Station,52.71229935,174.1139984,95,NA,US,US-AK,Shemya,no,PASY,SYA,SYA,,https://en.wikipedia.org/wiki/Eareckson_Air_Station,
5414,PATG,medium_airport,Togiak Airport,59.05279922,-160.3970032,21,NA,US,US-AK,Togiak Village,no,PATG,TOG,TOG,,,
24910,PATK,medium_airport,Talkeetna Airport,62.32049942,-150.0939941,358,NA,US,US-AK,Talkeetna,no,PATK,TKA,TKA,,https://en.wikipedia.org/wiki/Talkeetna_Airport,
5415,PATL,medium_airport,Tatalina LRRS Airport,62.89440155,-155.977005,964,NA,US,US-AK,Takotna,no,PATL,TLJ,TLJ,,https://en.wikipedia.org/wiki/Tatalina_LRRS_Airport,
5416,PATQ,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,96,NA,US,US-AK,Atqasuk,no,PATQ,ATK,ATK,,https://en.wikipedia.org/wiki/Atqasuk_Edward_Burnell_Sr._Memorial_Airport,Z46
5418,PAVD,medium_airport,Valdez Pioneer Field,61.1339,-146.248001,121,NA,US,US-AK,Valdez,no,PAVD,VDZ,VDZ,,https://en.wikipedia.org/wiki/Valdez_Airport,Valdez Number 2
5419,PAVL,medium_airport,Kivalina Airport,67.73619843,-164.5630035,13,NA,US,US-AK,Kivalina,no,PAVL,KVL,KVL,,,
5420,PAWD,medium_airport,Seward Airport,60.130478,-149.418612,22,NA,US,US-AK,Seward,no,PAWD,SWD,SWD,,,
5421,PAWG,medium_airport,Wrangell Airport,56.48429871,-132.3699951,49,NA,US,US-AK,Wrangell,yes,PAWG,WRG,WRG,,https://en.wikipedia.org/wiki/Wrangell_Airport,
5422,PAWI,medium_airport,Wainwright Airport,70.638,-159.994995,41,NA,US,US-AK,Wainwright,no,PAWI,AIN,AWI,,https://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),5WW
5423,PAWN,medium_airport,Noatak Airport,67.56610107,-162.9750061,88,NA,US,US-AK,Noatak,no,PAWN,WTK,WTK,,,
5424,PAWS,medium_airport,Wasilla Airport,61.57170105,-149.5399933,354,NA,US,US-AK,Wasilla,no,PAWS,WWA,IYS,,https://en.wikipedia.org/wiki/Wasilla_Airport,
26343,PAYA,medium_airport,Yakutat Airport,59.508717,-139.660435,33,NA,US,US-AK,Yakutat,yes,PAYA,YAK,YAK,,https://en.wikipedia.org/wiki/Yakutat_Airport,
5429,PFYU,medium_airport,Fort Yukon Airport,66.57150269,-145.25,433,NA,US,US-AK,Fort Yukon,no,PFYU,FYU,FYU,,https://en.wikipedia.org/wiki/Fort_Yukon_Airport,
5441,PHBK,medium_airport,Barking Sands Airport,22.0228,-159.785004,23,OC,US,US-HI,Kekaha,no,PHBK,BKH,BKH,,https://en.wikipedia.org/wiki/Pacific_Missile_Range_Facility,"Pacific Missle Range Facility Barking Sands, Kauai"
5444,PHHN,medium_airport,Hana Airport,20.795601,-156.014008,78,OC,US,US-HI,Hana,yes,PHHN,HNM,HNM,,https://en.wikipedia.org/wiki/Hana_Airport,
335883,PHIK,medium_airport,Hickam Air Force Base,21.335278,-157.948333,13,OC,US,US-HI,Honolulu,no,PHIK,HIK,HIK,https://www.hickam.af.mil,https://en.wikipedia.org/wiki/Hickam_Air_Force_Base,
